id,Source.Name,conduct_two_assessments,trainee_number,gender,stem_units,completion_method,quality_group_score,cognition,initial_rating_score,final_instructor_score,sea_command,land_command,command_final,thinking_ability_final,sea_performance_final,teamwork_final,stress_resilience_final,persistence_final,motivation,structures_test,sea_rowing,sea_rowing_test,fuel_regulator_test,navigation_test,gps_test,fire_extinguishing_test,marine_navigation_radar_test,professional_lecture,lecture_from_home,submarine_heating_exercise,topographic_map_exercise,raft_exercise,ps2_exercise,commander_qualities_exercise,billion_dollar_exercise,rowing,ship_interception_exercise,hole_digging,sociometric_stretchers,journey_1,journey_2,sociometric_rope,crawls,hydraulic_system_test,submarine_watch_exercise,m16_disassembly,m16_assembly,m16_final,psychologist_interview,psychologist_final,naval_officers_formula_score,number_of_trainees_in_group,commander_sociometric_position,friend_sociometric_position,commander_sociometric_ninths,friend_sociometric_ninths,commander_sociometric_percentile,cubes_in_darkness,pull_up_exercise,acid_stream_exercise,rowing_competition,material_evacuation_exercise,machinery_component_understanding,machinery_mechanical_system_analysis,machinery_drawing_analysis,machinery_understanding_physical_forces,machinery_final_suitability_score,machinery_recommendation,electronics_simulator_score,electronics_electrical_circuit_test,electronics_interview,electronics_final_suitability_score,electronics_recommendation
4473,4.2.24.XLSX,,61,unknown,2,completed,56,90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4474,4.2.24.XLSX,,135,unknown,0,not_completed,55,80,27,3,3,3,3,3,4,3,3,3,3,60,20,20,30,38,50,0,0,3,0,3,0,3,2,4,0,4,2,0,6,5,4,4,4,0,0,0,0,0,0,0,34,16,15,14,4,4,12.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4475,4.2.24.XLSX,,288,unknown,3,completed,56,80,30,4,5,5,5,5,7,4,5,5,3,0,40,40,58,22,30,0,0,6,6,0,0,6,5,7,0,5,6,0,7,7,0,6,0,0,0,0,0,5,0,0,62,13,2,3,7,7,92.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4476,4.2.24.XLSX,,277,unknown,0,not_completed,54,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4477,4.2.24.XLSX,,232,unknown,0,not_completed,56,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4478,4.2.24.XLSX,,425,unknown,0,not_completed,53,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4479,4.2.24.XLSX,,123,unknown,0,not_completed,54,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4480,4.2.24.XLSX,,82,unknown,2,completed,56,90,34,5,4,4,4,4,5,4,5,6,8,0,80,40,57,35,40,0,0,4,5,0,2,3,4,4,4,4,4,2,7,3,5,2,6,0,0,0,0,0,0,0,57,13,3,2,7,7,84.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4481,4.2.24.XLSX,,20,unknown,3,completed,53,60,0,5,4,7,5,6,5,7,4,5,7,0,60,20,44,24,30,0,0,8,8,0,0,4,4,7,0,5,4,6,5,7,0,0,0,0,0,0,0,6,0,0,62,15,7,1,6,7,60.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4482,4.2.24.XLSX,,199,unknown,2,completed,54,80,26,7,6,6,6,7,6,6,7,7,7,100,80,80,50,12,60,0,0,6,6,0,5,5,7,5,6,5,5,6,6,5,5,6,6,40,0,8,8,8,0,0,68,13,1,2,8,7,100.0,6,5,6,5,6.0,6,5,6,0,7,2,45,7,0,8,1
4483,4.2.24.XLSX,,0,unknown,3,not_completed,56,90,36,4,5,6,6,5,5,6,4,5,0,0,60,40,48,33,40,0,0,5,0,0,7,8,5,5,0,3,5,0,6,5,5,6,7,0,0,0,0,0,0,0,66,14,3,7,7,5,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4483,4.2.24.XLSX,,233,unknown,0,completed,56,90,36,3,4,3,4,2,4,2,4,3,2,60,0,40,36,40,40,0,0,3,4,0,0,5,1,1,5,2,4,0,4,2,2,2,6,0,0,0,0,0,0,0,44,14,9,7,5,5,42.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4484,4.2.24.XLSX,,26,unknown,3,completed,56,80,33,3,2,3,4,4,2,6,6,5,2,0,40,40,46,38,50,0,0,5,0,0,0,1,4,0,1,0,7,0,0,0,5,0,0,0,0,0,0,3,0,0,43,13,13,8,2,5,7.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4485,4.2.24.XLSX,,586,unknown,2,completed,56,90,26,4,5,3,2,5,6,5,3,4,5,100,40,20,50,54,40,0,0,6,6,0,0,5,4,4,3,5,0,0,0,0,0,0,0,0,0,6,6,6,0,0,54,11,7,7,5,5,50.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4486,4.2.24.XLSX,,96,unknown,2,completed,56,70,33,5,5,5,6,6,5,4,4,5,8,0,40,60,57,10,40,57,0,6,9,0,7,6,6,7,6,5,4,3,6,5,4,4,6,0,0,0,0,3,0,0,49,14,12,8,4,5,21.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4487,4.2.24.XLSX,,32,unknown,3,completed,56,70,37,4,5,6,6,5,5,6,4,5,0,0,60,40,48,33,40,0,0,5,0,0,7,8,5,5,0,3,5,0,6,5,5,6,7,0,0,0,0,0,0,0,66,14,3,7,7,5,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4488,4.2.24.XLSX,,134,unknown,2,completed,55,80,27,1,1,5,3,3,1,2,1,2,4,0,0,20,77,4,40,0,0,4,6,0,0,2,4,1,0,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0,29,15,14,10,2,4,13.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4489,4.2.24.XLSX,,16,unknown,3,completed,54,70,0,6,6,5,7,3,6,4,4,3,0,0,60,20,37,2,10,0,30,8,8,0,0,7,4,7,0,4,3,0,5,5,0,6,0,0,0,0,0,0,0,0,65,13,3,3,7,6,84.6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4490,4.2.24.XLSX,,204,unknown,3,completed,54,60,30,3,5,3,4,3,3,5,5,6,4,0,100,40,55,28,50,0,0,4,2,0,5,3,4,4,5,3,4,2,7,5,5,4,6,0,0,0,0,0,0,0,52,14,8,6,5,5,46.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4491,4.2.24.XLSX,,31,unknown,0,not_completed,54,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4492,4.2.24.XLSX,,127,unknown,2,not_completed,56,80,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4493,4.2.24.XLSX,,562,unknown,0,completed,55,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4494,4.2.24.XLSX,,595,unknown,3,completed,56,90,28,3,3,4,4,3,5,6,5,6,4,100,80,0,63,33,10,0,0,4,5,3,0,5,3,0,0,0,0,0,0,0,0,0,0,36,2,0,0,2,0,0,47,11,8,9,4,4,36.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4495,4.2.24.XLSX,,51,unknown,2,not_completed,56,70,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4496,4.2.24.XLSX,,127,unknown,2,not_completed,55,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4497,4.2.24.XLSX,,115,unknown,2,completed,56,90,32,5,3,4,5,5,5,4,4,4,3,80,80,40,60,36,40,0,0,6,8,0,0,5,3,6,0,0,3,0,3,5,5,5,0,32,0,0,0,3,0,0,49,13,8,6,5,6,46.2,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4498,4.2.24.XLSX,,60,unknown,0,not_completed,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4499,4.2.24.XLSX,,199,unknown,3,completed,54,70,27,3,5,4,4,3,3,3,3,5,9,100,40,60,80,50,60,2,50,2,0,0,0,4,3,3,6,6,3,0,4,6,0,4,0,0,1,0,0,5,0,0,37,12,12,12,2,2,8.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4500,4.2.24.XLSX,,257,unknown,3,completed,56,80,34,4,3,3,3,5,6,5,3,5,5,80,60,60,55,18,1,0,0,5,7,0,0,3,3,5,0,6,2,0,4,6,6,0,0,44,6,0,0,4,0,0,59,16,3,4,7,7,87.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4501,4.2.24.XLSX,,147,unknown,2,completed,0,0,0,7,6,6,7,6,6,7,8,7,7,0,40,40,55,38,50,0,0,7,6,0,0,5,6,7,0,5,4,0,8,7,0,6,0,0,0,0,0,3,0,0,73,13,1,6,7,6,100.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4502,4.2.24.XLSX,,202,unknown,3,completed,56,90,31,3,4,5,4,3,2,3,3,4,5,0,80,20,53,22,60,0,0,3,4,0,5,3,4,4,5,3,3,4,3,5,5,4,4,0,0,0,0,0,0,0,45,14,9,9,5,5,46.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4503,4.2.24.XLSX,,169,unknown,3,not_completed,55,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4504,4.2.24.XLSX,,324,unknown,2,completed,54,60,32,3,3,4,3,5,4,6,4,5,9,100,80,60,70,36,60,0,0,4,4,0,3,3,4,3,4,5,5,4,3,6,6,3,5,0,0,0,0,0,0,0,43,14,14,14,2,3,7.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4504,4.2.24.XLSX,,140,unknown,2,completed,54,60,32,2,3,2,2,3,3,2,4,3,6,0,60,20,73,34,50,0,0,3,3,3,3,3,3,2,3,0,5,2,3,6,4,1,3,0,0,0,0,0,0,0,35,13,12,11,2,3,15.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4505,4.2.24.XLSX,,64,unknown,2,completed,56,90,30,4,4,6,4,5,4,5,4,4,5,80,60,60,66,0,70,0,0,7,0,0,4,5,4,2,0,4,5,4,5,5,6,4,5,0,0,0,0,0,0,0,61,12,3,9,6,4,83.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4506,4.2.24.XLSX,,74,unknown,0,completed,56,90,30,5,6,6,6,3,6,5,5,6,4,80,40,20,45,6,20,0,0,3,0,0,6,5,3,6,2,5,5,0,6,6,6,5,0,28,4,0,0,5,0,0,63,15,2,1,7,7,93.3,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
4507,4.2.24.XLSX,,110,unknown,3,completed,56,90,31,4,4,4,4,4,6,6,4,5,5,100,40,60,67,0,0,0,0,5,5,8,5,5,5,5,3,5,3,4,5,5,5,4,0,0,0,0,0,0,0,0,59,12,4,8,6,5,70.8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4508,4.2.24.XLSX,,129,unknown,0,completed,56,80,28,4,5,3,4,4,6,6,3,4,5,40,20,60,24,34,80,0,0,4,6,5,0,6,3,7,0,7,7,0,6,7,6,5,6,0,0,0,0,0,0,0,61,16,4,4,7,6,81.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4509,4.2.24.XLSX,,131,unknown,3,not_completed,55,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4510,4.2.24.XLSX,,148,unknown,0,completed,56,80,33,2,2,2,1,6,1,2,5,5,5,80,60,20,70,36,0,0,52,7,4,4,0,1,1,3,1,2,6,5,6,5,5,5,6,28,3,0,0,2,0,0,38,15,13,15,3,3,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4511,4.2.24.XLSX,,63,unknown,3,completed,56,70,35,3,3,3,3,3,3,3,3,3,3,60,20,60,45,0,50,0,0,6,0,0,4,3,2,2,0,4,3,4,5,5,5,5,5,0,0,0,0,0,0,0,47,12,8,10,5,4,41.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4512,4.2.24.XLSX,,34,unknown,0,not_completed,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4513,4.2.24.XLSX,,205,unknown,3,completed,56,90,30,3,5,5,5,4,4,6,8,4,1,0,20,60,35,44,30,0,0,3,5,0,5,2,1,3,5,3,2,5,2,5,5,4,6,0,0,0,0,0,0,0,49,14,12,11,4,5,21.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4514,4.2.24.XLSX,,209,unknown,3,completed,54,70,27,3,6,6,7,4,0,5,4,4,1,80,40,60,33,12,20,0,0,3,6,0,4,5,3,2,5,0,3,0,3,4,5,5,4,0,5,0,0,5,0,0,56,15,6,2,6,6,66.7,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4515,4.2.24.XLSX,,298,unknown,3,completed,55,80,31,2,4,3,3,3,4,3,3,3,4,0,80,20,56,17,40,0,0,2,0,0,3,4,2,5,2,3,4,2,7,5,5,3,4,0,0,0,0,0,0,0,44,9,6,3,4,6,44.4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4516,4.2.24.XLSX,,147,unknown,3,not_completed,54,80,26,5,4,5,6,5,6,6,5,6,4,100,80,60,57,54,60,0,0,5,7,6,6,5,6,4,4,0,3,0,4,5,5,5,4,56,0,0,0,5,0,0,44,14,14,8,3,5,7.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4517,4.2.24.XLSX,,278,unknown,2,completed,55,70,0,2,2,1,2,2,2,2,6,3,4,20,20,20,43,11,50,0,0,4,0,4,0,3,4,7,4,4,3,0,5,3,2,3,0,72,4,0,0,4,0,0,31,14,14,14,3,4,7.1,1,6,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4518,4.2.24.XLSX,,244,unknown,0,completed,56,90,31,4,5,4,4,6,4,4,5,4,4,60,80,60,90,71,40,0,0,6,4,0,0,4,5,6,4,5,0,5,6,6,6,5,0,16,3,0,0,0,0,0,54,16,9,15,5,4,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4519,4.2.24.XLSX,,191,unknown,2,completed,56,90,31,4,4,5,5,3,5,6,3,3,6,80,40,20,55,24,40,0,0,3,3,0,3,4,2,4,3,5,4,0,4,5,5,5,0,48,0,5,5,5,0,0,44,12,12,8,2,4,8.3,0,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4520,4.2.24.XLSX,,158,unknown,3,completed,56,80,28,3,4,3,3,2,4,5,4,3,3,80,20,60,34,10,60,1,30,0,3,2,0,4,2,2,1,3,2,0,4,5,4,0,3,44,2,3,3,3,0,0,0,14,6,9,5,5,64.3,0,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4521,4.2.24.XLSX,,112,unknown,0,not_completed,54,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4522,4.2.24.XLSX,,261,unknown,3,completed,55,70,32,3,3,4,3,4,5,3,5,5,1,100,80,20,42,48,10,0,0,5,0,0,0,4,3,4,0,6,5,0,7,6,6,0,0,52,5,0,0,4,0,0,46,16,9,13,5,4,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4523,4.2.24.XLSX,,108,unknown,3,completed,56,80,29,3,2,3,3,3,2,2,3,5,3,0,40,60,45,28,40,45,0,2,3,0,4,2,3,3,2,3,4,7,4,3,3,5,5,0,0,0,0,2,0,0,34,14,10,11,5,4,35.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4524,4.2.24.XLSX,,100,unknown,3,not_completed,55,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4525,4.2.24.XLSX,,69,unknown,0,not_completed,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4526,4.2.24.XLSX,,157,unknown,2,completed,56,90,31,3,1,4,3,4,4,5,3,4,6,100,80,20,87,26,60,0,0,6,6,0,4,5,4,0,0,5,4,0,5,0,5,0,5,56,4,0,0,4,0,0,50,12,5,8,6,5,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4527,4.2.24.XLSX,,262,unknown,2,completed,56,90,30,2,3,2,2,2,3,4,3,5,3,0,80,40,53,18,50,0,0,1,5,0,3,2,1,3,2,4,1,3,4,4,4,2,4,0,0,0,0,0,0,0,37,13,11,10,3,4,19.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4528,4.2.24.XLSX,,83,unknown,3,not_completed,53,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4529,4.2.24.XLSX,,137,unknown,2,completed,56,90,32,5,7,5,6,4,5,6,6,6,5,40,80,0,69,0,30,0,0,0,5,0,5,3,2,4,0,4,0,7,6,6,6,5,3,0,0,0,0,0,0,0,0,14,4,11,6,5,75.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4530,4.2.24.XLSX,,275,unknown,2,completed,56,80,30,7,7,6,7,7,7,7,6,7,7,0,0,0,30,39,30,0,0,8,6,0,3,6,8,0,6,6,3,5,5,8,7,4,8,0,5,0,0,3,0,0,69,14,6,9,5,5,60.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4531,4.2.24.XLSX,,286,unknown,2,completed,56,90,29,4,4,4,5,3,4,4,5,5,4,0,80,60,88,30,50,0,0,5,6,0,4,5,4,4,4,5,5,3,5,5,5,4,5,0,0,0,0,0,0,0,57,14,3,3,6,6,85.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4532,4.2.24.XLSX,,94,unknown,0,not_completed,56,90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4533,4.2.24.XLSX,,515,unknown,3,completed,0,0,0,6,6,6,6,5,6,6,6,6,8,0,80,20,0,46,20,0,0,7,7,0,0,6,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,69,13,2,4,8,6,92.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4534,4.2.24.XLSX,,193,unknown,2,completed,54,70,29,2,3,3,2,4,2,4,4,2,2,100,80,60,75,18,10,0,0,4,0,0,0,2,3,0,0,3,0,0,5,0,4,0,3,0,0,0,0,2,0,0,44,13,9,10,4,4,38.5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4534,4.2.24.XLSX,,45,unknown,3,not_completed,54,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4535,4.2.24.XLSX,,75,unknown,2,completed,56,90,0,7,5,5,6,7,6,8,4,6,6,0,40,60,70,44,60,0,0,4,0,0,4,5,6,5,7,5,0,5,3,6,4,6,0,0,0,0,0,0,0,0,64,13,6,9,5,5,69.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4536,4.2.24.XLSX,,232,unknown,3,completed,56,80,35,6,5,5,5,5,6,6,6,7,7,100,100,80,60,56,80,0,0,7,0,0,5,7,5,6,5,6,5,0,5,5,5,5,5,56,7,0,0,2,0,3,65,10,4,10,4,4,70.0,0,5,5,0,0.0,6,7,5,7,1,0,7,8,5,2,0
4536,4.2.24.XLSX,,85,unknown,3,completed,56,80,35,3,6,3,3,6,6,3,3,6,4,80,80,20,45,41,30,54,41,8,3,4,6,2,6,3,3,4,8,2,4,8,5,6,0,0,0,0,0,0,0,0,60,10,5,5,5,5,65.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4537,4.2.24.XLSX,,315,unknown,3,completed,55,70,33,4,6,6,3,4,5,4,6,6,0,80,100,40,21,10,0,0,50,5,6,0,0,1,2,2,2,6,3,0,7,5,6,5,0,0,0,0,0,5,0,0,64,14,2,2,8,8,92.9,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4538,4.2.24.XLSX,,48,unknown,2,not_completed,56,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4539,4.2.24.XLSX,,288,unknown,2,completed,55,70,0,5,6,6,5,5,6,7,6,9,8,0,40,40,55,36,40,0,0,5,8,0,5,6,4,6,5,6,0,6,7,7,5,5,0,0,0,0,0,2,0,0,66,13,4,6,6,5,76.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4540,4.2.24.XLSX,,18,unknown,3,completed,56,90,0,6,6,3,4,5,6,6,5,6,7,0,80,20,40,24,50,0,0,8,8,4,5,5,4,6,6,7,5,6,6,6,7,3,6,0,0,0,0,0,0,0,61,14,9,3,5,6,42.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4541,4.2.24.XLSX,,14,unknown,3,completed,56,80,35,3,6,6,3,6,5,7,4,5,0,100,80,60,64,26,50,0,0,4,0,0,4,6,6,6,5,5,3,0,5,6,5,0,6,0,8,0,0,6,0,0,64,15,7,12,5,4,60.0,0,5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4542,4.2.24.XLSX,,289,unknown,2,completed,56,70,33,7,6,6,6,7,6,4,7,7,7,0,100,80,69,0,40,0,30,8,7,7,0,5,4,5,3,5,8,0,5,5,0,5,0,0,0,0,0,0,0,0,54,16,13,12,4,4,25.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4543,4.2.24.XLSX,,47,unknown,0,not_completed,55,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4544,4.2.24.XLSX,,302,unknown,0,completed,55,70,29,4,5,3,4,6,3,5,5,5,4,20,20,40,61,38,70,0,0,5,6,0,0,4,4,4,5,0,4,0,7,5,5,7,5,46,4,0,0,0,0,0,45,14,14,13,2,3,7.1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4545,4.2.24.XLSX,,80,unknown,3,completed,55,70,29,3,2,3,2,3,2,2,3,2,4,0,80,80,45,16,30,0,0,1,5,0,3,2,2,5,4,1,0,4,4,3,3,4,0,0,0,0,0,0,0,0,40,13,5,8,5,5,69.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4546,4.2.24.XLSX,,508,unknown,0,not_completed,55,70,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4547,4.2.24.XLSX,,179,unknown,2,completed,56,90,34,5,6,4,5,7,6,5,7,7,4,100,80,100,98,88,90,0,0,7,0,0,4,6,5,5,0,5,5,0,6,0,6,0,6,60,0,0,0,3,0,0,58,13,9,12,4,4,38.5,0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0
4548,4.2.24.XLSX,,43,unknown,3,completed,56,90,32,8,7,6,6,8,8,9,7,8,9,100,60,100,70,64,80,0,0,8,8,8,0,9,7,8,7,5,8,8,7,7,5,7,9,0,0,0,0,0,0,0,81,10,1,9,6,3,95.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4549,4.4.22.XLSX,,139,unknown,0,not_completed,56,80,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
